,strategy
2018-10-30,0.0008884854610711368
2018-10-31,-0.00026643614326008554
2018-11-01,-0.001652785447694554
2018-11-02,0.0008299937912064618
2018-11-05,-0.0010493338286609055
2018-11-06,-0.00025554107324330224
2018-11-07,0.004470593995697557
2018-11-08,0.001475349161492852
2018-11-09,-0.003530779558837478
2018-11-12,-0.0003279215180269414
2018-11-13,-0.00047228178240701164
2018-11-14,0.002935466336264969
2018-11-15,-0.002821139379470061
2018-11-16,0.00013226340668354391
2018-11-19,0.003828618127302903
2018-11-20,0.0001736730214151463
2018-11-21,-0.0021086822422475247
2018-11-22,0.001143220418154599
2018-11-23,-0.0018136513724606083
2018-11-26,0.008971774620898735
2018-11-27,0.0037541480550202008
2018-11-28,0.00011099251702307211
2018-11-29,0.005450273064673732
2018-11-30,-0.0031079588186260177
2018-12-03,0.007838013613052603
2018-12-04,0.0031345611427372887
2018-12-05,0.0026159476513517104
2018-12-06,0.005930259083867733
2018-12-07,-0.002991144336104192
2018-12-10,-0.0004201516487208529
2018-12-11,0.0007487654286278834
2018-12-12,-0.0009135146115432424
2018-12-13,0.005571783532178443
2018-12-14,-0.004456365100367653
2018-12-17,0.0015305067347546153
2018-12-18,-0.00239131307842332
2018-12-19,0.004135353408147079
2018-12-20,-0.0004806944900763551
2018-12-21,0.0028151578667375754
2018-12-24,0.007428278798744842
2018-12-25,0.0049287866822064295
2018-12-26,-0.006014121200387171
2018-12-27,0.001880950052544967
2018-12-28,0.0012465229228085007
2018-12-31,0.0004047365403104437
2019-01-01,-0.001279524556232139
2019-01-02,0.004213464218903682
2019-01-03,0.0066544127756362585
2019-01-04,0.0018711966543707576
2019-01-07,0.002395419535439113
2019-01-08,0.00016362367278802505
2019-01-09,-6.225992303713626e-05
2019-01-10,0.0020403697110438165
2019-01-11,0.0013984469536032086
2019-01-14,-0.0018769247032627014
2019-01-15,-0.0003233103112079195
2019-01-16,-0.0009465984371364751
2019-01-17,0.004024794866866349
2019-01-18,0.003497060908220367
2019-01-21,-0.000831185541313079
2019-01-22,-0.002558759911932071
2019-01-23,0.0010019010030357246
2019-01-24,0.006178061179501342
2019-01-25,0.008859992222499127
2019-01-28,0.001595673682315351
2019-01-29,0.0010927168683238834
2019-01-30,-0.005666340700018219
2019-01-31,0.003196468173345386
2019-02-01,0.00193564526000788
2019-02-04,0.0068988086299536875
2019-02-05,0.0014387338507926071
2019-02-06,0.0028672981184958164
2019-02-07,-0.006086443104665937
2019-02-08,-0.0017154283064376792
2019-02-11,-0.002066480592622435
2019-02-12,0.0046884084789136134
2019-02-13,0.00016019284866446572
2019-02-14,0.0021931662016494427
2019-02-15,-0.0013611894843583525
2019-02-18,-0.00634403323773763
2019-02-19,0.001961590035172861
2019-02-20,-0.005230720272164492
2019-02-21,-0.0021121958322673673
2019-02-22,-0.0017178687035994972
2019-02-25,-0.004113175686431239
2019-02-26,0.0068067356663220275
2019-02-27,-0.0013225735400811682
2019-02-28,0.0007585401772369699
2019-03-01,-0.007470094569109992
2019-03-04,-0.00048069967131845624
2019-03-05,0.009691433924693963
2019-03-06,0.0041587876753361236
2019-03-07,0.006915022992807238
2019-03-08,0.0029071989961739386
2019-03-11,0.0048598738423893395
2019-03-12,-0.0036274249498326363
2019-03-13,-0.0030354452877804187
2019-03-14,0.006274706965116192
2019-03-15,-0.0015773522126441
2019-03-18,0.0016981071457206694
2019-03-19,0.0023898157270578284
2019-03-20,0.0020575837545392653
2019-03-21,0.0023578167983363233
2019-03-22,-0.0007030585313619762
2019-03-25,0.001532207146922778
2019-03-26,0.0008941038608229836
2019-03-27,0.005195616029246272
2019-03-28,-0.004246759178232348
2019-03-29,0.002229293036883114
2019-04-01,0.011153746131466687
2019-04-02,-0.0033758973750243754
2019-04-03,0.0032022752529119775
2019-04-04,0.0046048670121648086
2019-04-05,0.0018436842900921993
2019-04-08,0.004176871226640211
2019-04-09,-0.0049896448743063345
2019-04-10,-0.00264560448208016
2019-04-11,-0.0015345999551886849
2019-04-12,0.0073234377641376615
2019-04-15,0.0008816023544171006
2019-04-16,0.0016769216144142574
2019-04-17,0.005807109194693441
2019-04-18,0.006472450122594264
2019-04-19,-0.0003152404063753812
2019-04-22,-0.005176864858439047
2019-04-23,0.004469051620002684
2019-04-24,-0.0007288819460791487
2019-04-25,-0.001783167838660058
2019-04-26,0.005113711617098199
2019-04-29,-0.0014023243333901119
2019-04-30,0.005165554903044585
2019-05-01,-0.0008212185696974514
2019-05-02,-0.002442448114921847
2019-05-03,-0.004863065012996236
2019-05-06,0.003128649669936615
2019-05-07,-0.00016200037925500406
2019-05-08,0.00240258257671147
2019-05-09,0.0049596663620963665
2019-05-10,-0.0020369630478940482
2019-05-13,0.0033517236002887675
2019-05-14,0.0034476076254274907
2019-05-15,-0.0008525805162861595
2019-05-16,-0.00012300086278902572
2019-05-17,-0.011598571097966824
2019-05-20,0.002711466080059388
2019-05-21,0.001429842554433076
2019-05-22,-0.0005226059024234022
2019-05-23,-0.0011793412313992621
2019-05-24,-0.00019984452035385562
2019-05-27,0.003821313039962251
2019-05-28,-0.0010920003117098052
2019-05-29,-0.0037828768334303214
2019-05-30,0.0004596026240982832
2019-05-31,-0.0009591837197865608
2019-06-03,0.0017300413125909812
2019-06-04,0.0029048677014263335
2019-06-05,-0.002420671825253878
2019-06-06,4.2695343828675204e-05
2019-06-07,-0.0020238164603220907
2019-06-10,-0.000493389300659313
2019-06-11,-0.0054559542065244085
2019-06-12,0.0007927712631434366
2019-06-13,0.0007357881742410148
2019-06-14,-0.002295894089595511
2019-06-17,-0.006891908616419842
2019-06-18,-0.0016340683968185032
2019-06-19,0.004657119092124806
2019-06-20,0.003946671196151875
2019-06-21,0.0003639098339116324
2019-06-24,0.003932202270470609
2019-06-25,0.003028134116894083
2019-06-26,-0.0014644559537522178
2019-06-27,0.0011945128172745417
2019-06-28,0.0006899441056343342
2019-07-01,0.0033661915280566866
2019-07-02,-0.0008716137379765061
2019-07-03,0.0015937103611693647
2019-07-04,0.0003252592373476702
2019-07-05,0.0011097002333372349
2019-07-08,0.0019646286059175353
2019-07-09,0.0006948994418675985
2019-07-10,0.0003431342809890306
2019-07-11,-0.0016224565147765213
2019-07-12,-0.0010673181907465024
2019-07-15,0.0018816193798196646
2019-07-16,0.0005529289382318495
2019-07-17,0.00299546710860587
2019-07-18,0.008739145238051936
2019-07-19,0.0008785677151528703
2019-07-22,0.0031809947624581473
2019-07-23,0.003071675711666497
2019-07-24,0.0013015639909209108
2019-07-25,0.0006022350932150162
2019-07-26,0.0043942011660505235
2019-07-29,-0.0007016720969754913
2019-07-30,0.0020937997164121786
2019-07-31,-0.0006307926568797819
2019-08-01,0.001738000559591862
2019-08-02,0.005390642232656547
2019-08-05,-0.004802341966047116
2019-08-06,-0.006617832464523088
2019-08-07,0.0008501285849510946
2019-08-08,-0.0004160543551434251
2019-08-09,0.0018447516796989232
2019-08-12,-0.0013341418970373709
2019-08-13,0.009198303169575246
2019-08-14,-0.0029672614957985052
2019-08-15,-0.004352099690228455
2019-08-16,-0.0013734188166694625
2019-08-19,0.0018327962598142665
2019-08-20,0.0026666509287512703
2019-08-21,0.002582788858129804
2019-08-22,-0.003760570028556148
2019-08-23,0.005838934920273113
2019-08-26,-0.001507783916659369
2019-08-27,0.0020046903584968337
2019-08-28,0.001239966114187984
2019-08-29,0.0010438221947209447
2019-08-30,-0.0007674624666890774
2019-09-02,0.009780698972785487
2019-09-03,-0.0013950706900343255
2019-09-04,-0.004805298994781091
2019-09-05,-0.00047170607551996855
2019-09-06,0.0005023881407309343
2019-09-09,-0.003917419314783179
2019-09-10,-0.0006206436562239823
2019-09-11,0.0024703469281463723
2019-09-12,0.0009486468995884233
2019-09-13,-0.00043386132125299335
2019-09-16,-0.002281530786404696
2019-09-17,-0.007001329864182875
2019-09-18,0.002604111902272895
2019-09-19,-0.00515616172072557
2019-09-20,0.004735761276745715
2019-09-23,0.0009399181909368134
2019-09-24,-0.000685866403755816
2019-09-25,-7.491387686876121e-05
2019-09-26,8.430453132004449e-05
2019-09-27,-0.0018864121053677782
2019-09-30,0.0047157355155296645
2019-10-01,-0.0006668457369840155
2019-10-02,-0.0031962223213610665
2019-10-03,-0.0011499371057962957
2019-10-04,-0.004300948224111313
2019-10-07,-0.0002400886528591686
2019-10-08,0.0023785088317167273
2019-10-09,0.00034257600515637493
2019-10-10,-0.0014981870602738187
2019-10-11,-0.0032833369033141904
2019-10-14,-0.0005365374233802415
2019-10-15,0.0035675792028227937
2019-10-16,-0.0016425212876502566
2019-10-17,0.0027761853606823417
2019-10-18,0.002601841420905138
2019-10-21,0.0016487076714641995
2019-10-22,0.002755575592796476
2019-10-23,-0.00553072646621866
2019-10-24,0.009099206793042517
2019-10-25,0.0005776367034289768
2019-10-28,0.002583034031551328
2019-10-29,-0.002777880319888168
2019-10-30,-0.003081695196092347
2019-10-31,-0.0003675017579978486
2019-11-01,0.007254142036070887
2019-11-04,-0.0017414004842838861
2019-11-05,0.005301297956489395
2019-11-06,-0.0015984219164733879
2019-11-07,-0.0012866329269489466
2019-11-08,0.0035802455694942895
2019-11-11,0.0016823020971090995
2019-11-12,-0.0013319143525124006
2019-11-13,0.0025786745582903688
2019-11-14,0.002322294978306764
2019-11-15,0.003143160433750167
2019-11-18,0.006518622745292291
2019-11-19,0.003949688680052715
2019-11-20,-0.0018979313492393898
2019-11-21,0.00015468028246772188
2019-11-22,0.010355808525440192
2019-11-25,0.003286042036143411
2019-11-26,0.001975623612253548
2019-11-27,0.011807237095467023
2019-11-28,0.004405461670878994
2019-11-29,0.0017505650119649888
2019-12-02,0.002988478062873241
2019-12-03,0.002266884813813477
2019-12-04,-0.0007761462391713902
2019-12-05,0.003870645506651995
2019-12-06,-0.00032157760312584156
2019-12-09,0.0032456338286814576
2019-12-10,-0.004681038759295877
2019-12-11,0.001071204019476593
2019-12-12,-0.002755866816345786
2019-12-13,-0.00038769921339351177
2019-12-16,0.006241525788692988
2019-12-17,0.004400480476336884
2019-12-18,0.0018215555400741118
2019-12-19,0.002402485041258332
2019-12-20,-0.0023852218028749183
2019-12-23,-0.004396314895057505
2019-12-24,-0.0013402903086205896
2019-12-25,0.002040491673058071
2019-12-26,0.001688506566773351
2019-12-27,-0.0034629986249418722
2019-12-30,0.0010499656750828004
2019-12-31,-0.0005331170386318522
2020-01-01,0.006575280793276762
2020-01-02,0.002294934957565784
2020-01-03,0.0021685038621931424
2020-01-06,-0.0007768443463766232
2020-01-07,2.6850260356998793e-05
2020-01-08,0.0018118141624288444
2020-01-09,-0.0012361800494717975
2020-01-10,-0.001137122740087186
2020-01-13,-0.0013750271329943753
2020-01-14,-0.00403439282403932
2020-01-15,0.0029219373188826506
2020-01-16,-0.004065723183230074
2020-01-17,0.005425341107404107
2020-01-20,0.00015206257082278412
2020-01-21,-0.002502973716029689
2020-01-22,0.002889804458020994
2020-01-23,0.00024441511184426985
2020-01-24,-0.001063132643445908
2020-01-27,0.003713641507372671
2020-01-28,-0.0017643686649784376
2020-01-29,0.004413042969920475
2020-01-30,0.002036047147278003
2020-01-31,0.012466267726625466
2020-02-03,-0.003628698997640345
2020-02-04,0.008629975605384334
2020-02-05,-0.00014368121100934107
2020-02-06,0.009379308559160476
2020-02-07,-0.0013878235770931498
2020-02-10,0.0011256163983324485
2020-02-11,-0.0027599361615183323
2020-02-12,-0.0004890667281813885
2020-02-13,-0.0002196561806084679
2020-02-14,-0.0013052555133042047
2020-02-17,0.010525909825206504
2020-02-18,-0.0012848305040821374
2020-02-19,0.00399602653235979
2020-02-20,0.005187572586280052
2020-02-21,-0.004828800717008306
2020-02-24,-0.0010827449310400119
2020-02-25,-0.0018933378643595353
2020-02-26,-0.0007211031975104887
2020-02-27,0.0018621046088715019
2020-02-28,0.003266513968750172
2020-03-02,-0.0036327907116198515
2020-03-03,0.004909911916445237
2020-03-04,-0.0011940680842675428
2020-03-05,0.007174006283927064
2020-03-06,0.0007698747733304776
2020-03-09,-0.0033222935741901508
2020-03-10,-0.005351618862911828
2020-03-11,0.001547098218361437
2020-03-12,8.10370284391402e-05
2020-03-13,-0.0007663432073443209
2020-03-16,-0.005816218987578647
2020-03-17,0.004360464480183919
2020-03-18,-0.005243273358262927
2020-03-19,0.0041177563497653575
2020-03-20,-0.0016695106021701047
2020-03-23,0.004637095044792117
2020-03-24,0.0011194115453219639
2020-03-25,3.341177845943061e-05
2020-03-26,0.0014300693696154016
2020-03-27,-0.005645801332145432
2020-03-30,0.002075760448280397
2020-03-31,-0.002708516207368354
2020-04-01,-0.000734346228135229
2020-04-02,-0.0016915635282906197
2020-04-03,0.005485938310349541
2020-04-06,0.0040351859862340364
2020-04-07,0.0038501653934123474
2020-04-08,0.0010854650653338183
2020-04-09,-5.384195573167609e-05
2020-04-10,-0.002650282020016738
2020-04-13,-0.0034091399400498126
2020-04-14,0.0017731563096874039
2020-04-15,-0.003982957879135881
2020-04-16,0.0019826288375814232
2020-04-17,-0.0012568892376275502
2020-04-20,-0.000887113504677387
2020-04-21,0.002100808528680197
2020-04-22,0.0018565661860739336
2020-04-23,0.006299876267628477
2020-04-24,0.00046386664209398134
2020-04-27,-0.0016971090239910839
2020-04-28,-0.0010361843610417257
2020-04-29,0.0059818208312114145
2020-04-30,0.001412522303860768
2020-05-01,0.003755394399791721
2020-05-04,0.0006930717772481425
2020-05-05,-0.0028939449591081053
2020-05-06,0.003995927865791244
2020-05-07,0.003052280892611739
2020-05-08,0.004029294927601827
2020-05-11,-0.0028061366039758067
2020-05-12,0.006041036869061855
2020-05-13,-0.001174474597048405
2020-05-14,0.0014467236314540213
2020-05-15,-0.002562817414356001
2020-05-18,0.0008036618692630254
2020-05-19,0.0031687584326435467
2020-05-20,0.0008386283829940125
2020-05-21,0.0020372658840572527
2020-05-22,-0.002669897412790519
2020-05-25,0.0038079009185623706
2020-05-26,0.005621220871280284
2020-05-27,0.0004137459350600282
2020-05-28,-0.002561366152195526
2020-05-29,0.0010362748793856847
2020-06-01,0.0029126044646140157
2020-06-02,-0.004633017721172899
2020-06-03,-0.0003443566869587194
2020-06-04,0.004393051781204825
2020-06-05,-0.002754816625247717
2020-06-08,-0.0009122159704726084
2020-06-09,0.0024986664084667943
2020-06-10,-0.003450740832801543
2020-06-11,0.0013231488239117519
2020-06-12,0.003085030689145176
2020-06-15,-0.0008419097135891
2020-06-16,0.001235341086502045
2020-06-17,-8.500367738109723e-05
2020-06-18,0.005552257009983879
2020-06-19,-0.0022790818651700806
2020-06-22,-0.0011371546122522528
2020-06-23,-0.00016341833136877457
2020-06-24,0.00018867241016513664
2020-06-25,-0.0001368509045225139
2020-06-26,0.002262278364688404
2020-06-29,0.004026213633791412
2020-06-30,-0.002083505919959965
2020-07-01,-0.0003298367796163037
2020-07-02,-0.0029652686102289746
2020-07-03,0.0007479597158253692
2020-07-06,0.0005961815933835043
2020-07-07,0.00028933853549893576
2020-07-08,0.00029843946005685704
2020-07-09,-0.0009254938298314049
2020-07-10,0.0028228179240552802
2020-07-13,-0.0003169105575746414
2020-07-14,0.005142045156818878
2020-07-15,-0.002246310463290279
2020-07-16,0.001335902000062427
2020-07-17,0.0050650947851071364
2020-07-20,0.0007305108238669295
2020-07-21,0.0014169137101345086
2020-07-22,-0.005086320379954791
2020-07-23,-0.0015605620766616307
2020-07-24,0.002032546721235756
2020-07-27,-0.003405497936514149
2020-07-28,0.0005467245383938709
2020-07-29,0.0020917743468239457
2020-07-30,-0.002689335022611346
2020-07-31,-0.002155209218894503
2020-08-03,-0.00017532337571200785
2020-08-04,0.0043824081113813945
2020-08-05,0.0009083023219801064
2020-08-06,0.0013592145316551577
2020-08-07,-0.003877023524353854
2020-08-10,0.005462280555254271
2020-08-11,-0.002444982034428409
2020-08-12,0.0018974897468485355
2020-08-13,-0.00023863802210677973
2020-08-14,0.010581775085280758
2020-08-17,0.0032186088369002743
2020-08-18,-0.0024289943746239333
2020-08-19,0.0003881375166802644
2020-08-20,0.0036040814896024778
2020-08-21,0.0014025602541897857
2020-08-24,0.006044969725651612
2020-08-25,-0.003247235081884459
2020-08-26,-0.0038555347058926155
2020-08-27,-0.0017563795310371244
2020-08-28,0.004115709399704815
2020-08-31,-0.00012650249563175462
2020-09-01,-0.005227527649439269
2020-09-02,0.0015836860757499247
2020-09-03,-0.004366797817099783
2020-09-04,0.007498348737996421
2020-09-07,-0.0020038786144640315
2020-09-08,0.0008678695397357075
2020-09-09,-0.0006790994930832993
2020-09-10,-0.0015254259711825588
2020-09-11,0.0008048583331770508
2020-09-14,0.001379488176827119
2020-09-15,0.0054989236763861755
2020-09-16,-0.0010670883953656733
2020-09-17,0.004311889680717283
2020-09-18,0.0040014430182433525
2020-09-21,-0.0015748843474555371
2020-09-22,-0.004273590737936286
2020-09-23,-0.0013904144622322336
2020-09-24,0.0007122217134894745
2020-09-25,0.0015626688369350097
2020-09-28,-0.0024946197423348364
2020-09-29,0.002751917862750184
2020-09-30,0.000638024278946958
2020-10-01,0.004531174383287784
2020-10-02,-0.007140075337123582
2020-10-05,0.004631258272908383
2020-10-06,-0.006147378418183535
2020-10-07,-0.001470376378082258
2020-10-08,-0.005799369537533561
2020-10-09,0.001275372909899701
2020-10-12,0.0004899773096435243
2020-10-13,-0.0009873980497088158
2020-10-14,-0.0023771710858948303
2020-10-15,0.004502451724897128
2020-10-16,0.0040892081916186224
2020-10-19,0.009084785871947691
2020-10-20,0.006252671804543973
2020-10-21,-0.00725684378262444
2020-10-22,0.0027632308149823717
2020-10-23,-0.002091860993165103
2020-10-26,0.007333659249688448
2020-10-27,0.0004006883325999366
2020-10-28,0.007595621675062673
2020-10-29,0.0007239131719385677
2020-10-30,-0.0013091755476718444
2020-11-02,-0.0004210707813095602
2020-11-03,-0.007313153187169985
2020-11-04,-0.0003311664174134787
2020-11-05,0.00031461415948876264
2020-11-06,0.0006291125861351402
2020-11-09,0.0037374732829185556
2020-11-10,0.002732173195561076
2020-11-11,-0.0005144905072424566
2020-11-12,5.892998543938514e-05
2020-11-13,0.0038950338323512257
2020-11-16,0.0010801822474789315
2020-11-17,-0.0020577013078857064
2020-11-18,0.001885671438654826
2020-11-19,0.0017706103664132723
2020-11-20,-0.0014597240481595817
2020-11-23,0.0011995915712612387
2020-11-24,0.0019243178629455222
2020-11-25,0.006139871013985517
2020-11-26,0.00013839547300866883
2020-11-27,0.0057424749662491545
2020-11-30,-0.0002540169761611155
2020-12-01,0.0021954619002496753
2020-12-02,-0.0035043961706473963
2020-12-03,0.00015398024137682756
2020-12-04,-0.0032576029391203553
2020-12-07,0.0055916684220204136
2020-12-08,0.002200566260125385
2020-12-09,0.0018506480069554027
2020-12-10,0.0012304625796999691
2020-12-11,0.0033172886094408665
2020-12-14,0.001651944206912258
2020-12-15,0.001308691243352608
2020-12-16,0.0016545682286942239
2020-12-17,0.0034839728609120765
2020-12-18,0.0015511880708918926
2020-12-21,-0.0031759449802707166
2020-12-22,0.0014620732033941162
2020-12-23,-0.004166103864630771
2020-12-24,0.004759542312506115
2020-12-25,0.003929264090396219
2020-12-28,0.004834696293826299
2020-12-29,0.004998233268007632
2020-12-30,0.001406215620237947
2020-12-31,-0.006651088853856502
2021-01-01,-0.0014479493370059752
2021-01-04,0.005212226060425501
2021-01-05,-0.007223389949845311
2021-01-06,0.0011654150634773665
2021-01-07,-0.0046768892713449205
2021-01-08,-0.0071083468064917655
2021-01-11,0.0016543054944470116
2021-01-12,-0.0026559094018383956
2021-01-13,0.003752037530288511
2021-01-14,0.0032236491899544873
2021-01-15,0.005736251288178736
2021-01-18,0.00824262721010456
2021-01-19,0.007607498212907068
2021-01-20,-0.00024476505532435467
2021-01-21,-0.0014802777173713506
2021-01-22,-0.0014149883651276185
2021-01-25,-0.0007926548518178652
2021-01-26,0.004793026190326302
2021-01-27,0.0006285436481295717
2021-01-28,-0.0036237072924757323
2021-01-29,0.0014018628694297693
2021-02-01,0.001433631189656266
2021-02-02,0.005405400542279997
2021-02-03,-0.00030908674945279613
2021-02-04,0.002709592965802433
2021-02-05,0.002787523639777101
2021-02-08,0.0002844061983200549
2021-02-09,-0.0024387345224142873
2021-02-10,0.0019081995055677539
2021-02-11,0.0008906065005953735
2021-02-12,-0.0052578531349832406
2021-02-15,-0.0004191550027521898
2021-02-16,0.0011781639552805516
2021-02-17,-8.849111859947725e-05
2021-02-18,0.005662180692414919
2021-02-19,-0.0007453984188268342
2021-02-22,0.001030555319869708
2021-02-23,0.001927669834447713
2021-02-24,-0.006772980282688577
2021-02-25,0.003057462693888618
2021-02-26,-0.0021010207804100125
2021-03-01,0.0014742228627826952
2021-03-02,0.007866649644101633
2021-03-03,0.004787569831307949
2021-03-04,-0.0061072671731621665
2021-03-05,0.0007154465486903399
2021-03-08,0.0035832307532932504
2021-03-09,0.0011744594517798966
2021-03-10,-0.00012011873316571488
2021-03-11,-0.004718875536866565
2021-03-12,0.005468791968894664
2021-03-15,-0.002046713746707769
2021-03-16,-0.001379322735137912
2021-03-17,-0.004746164637586775
2021-03-18,0.001146643321153259
2021-03-19,-0.0031222699611432644
2021-03-22,0.0008987720817369806
2021-03-23,0.009854360363825943
2021-03-24,0.0037353752782100474
2021-03-25,0.002210650777865738
2021-03-26,0.000422326734958527
2021-03-29,-0.0016799404709485419
2021-03-30,0.00322708495949764
2021-03-31,-0.0005743592461523075
2021-04-01,0.004231502835556334
2021-04-02,0.0034911860534347404
2021-04-05,0.001307672232116281
2021-04-06,0.000875698007689427
2021-04-07,-0.004515587112216586
2021-04-08,0.007930879640628604
2021-04-09,0.0014959324457739021
2021-04-12,-0.004488459195602708
2021-04-13,0.0019700316316837822
2021-04-14,0.003294906192159862
2021-04-15,-0.0020377397851747197
2021-04-16,0.007981265109642765
2021-04-19,-0.003725524188315564
2021-04-20,-0.0005059689977184509
2021-04-21,0.0044845039513248235
2021-04-22,-0.007200983907391491
2021-04-23,-0.00024300215823839664
2021-04-26,-0.003040179505437304
2021-04-27,0.0023690832891414657
2021-04-28,-0.003657106248463157
2021-04-29,-0.0008922794855688409
2021-04-30,0.0017947321576901054
2021-05-03,0.007474442536710727
2021-05-04,0.0018554444275910586
2021-05-05,0.004994149585630414
2021-05-06,-0.0049776285085358805
2021-05-07,-0.00194945907636789
2021-05-10,-0.0001986358004671617
2021-05-11,0.0035559917199797656
2021-05-12,-0.001199828254997448
2021-05-13,-0.0009239718268161841
2021-05-14,-0.003453138677383628
2021-05-17,0.005134083818851758
2021-05-18,-0.00207284000758363
2021-05-19,0.0002387896547765742
2021-05-20,0.003190530858820397
2021-05-21,-0.001880388188309864
2021-05-24,-0.00287555495839574
2021-05-25,-0.00121080229716021
2021-05-26,0.0009116085649716422
2021-05-27,0.0035284112960634216
2021-05-28,0.0047372281299130755
2021-05-31,0.004880693804630082
2021-06-01,-0.0055398831566119515
2021-06-02,0.001075322474177673
2021-06-03,0.0013944825106995606
2021-06-04,0.0017585040101257203
2021-06-07,-0.0008900740497918107
2021-06-08,-0.0032540169421189295
2021-06-09,-0.00047750138587819124
2021-06-10,-0.0034666248813462266
2021-06-11,0.00010458797389869417
2021-06-14,0.0036069766020539323
2021-06-15,0.0037225138267499565
2021-06-16,-0.002228719441589807
2021-06-17,0.0072937948246448985
2021-06-18,-0.00038032746006482214
2021-06-21,-0.001134636904771546
2021-06-22,-0.002359561626999094
2021-06-23,0.001098456242602978
2021-06-24,0.0019222899569669774
2021-06-25,0.0022081060160065577
2021-06-28,0.0032748813250059417
2021-06-29,0.0004352667185679271
2021-06-30,0.001866988946786297
2021-07-01,-0.002011678806315181
2021-07-02,-0.0004549652151523328
2021-07-05,0.007697190538335712
2021-07-06,-0.001667110604846886
2021-07-07,-0.011523794208537717
2021-07-08,-0.004707857365275219
2021-07-09,-0.0013856497464229565
2021-07-12,-0.0002467297626792868
2021-07-13,0.006373047523425466
2021-07-14,-0.0022837139005064946
2021-07-15,0.0014489469479545063
2021-07-16,-0.0035417063399624305
2021-07-19,0.0055589094639854324
2021-07-20,0.0014570401916097304
2021-07-21,-0.0008929197739018656
2021-07-22,0.004399893772916422
2021-07-23,0.005058614969734712
2021-07-26,0.0028667513409808857
2021-07-27,-0.0031189683108297592
2021-07-28,0.004990711582469507
2021-07-29,0.0031976077788890226
2021-07-30,-0.004206812416895973
2021-08-02,-0.0014055493246609946
2021-08-03,-0.00628860127023722
2021-08-04,-0.0036617978334789808
2021-08-05,-0.006018574056571563
2021-08-06,0.003937568840449303
2021-08-09,0.00187253013408993
2021-08-10,-0.0012931330592755635
2021-08-11,0.006926136016223084
